広田南口,137.1659258,36.6187265,富山県富山市婦中町中名
小泉定,137.1641719,36.61558498,富山県富山市八尾町杉田
杉田,137.1616899,36.61260157,富山県富山市婦中町砂子田
杉原小学校前,137.1628162,36.60099915,富山県富山市八尾町黒田
黒田,137.1564217,36.60511864,富山県富山市八尾町黒田
黒田中部,137.1531219,36.60165057,富山県富山市八尾町黒田
井田,137.151503,36.59811561,富山県富山市八尾町井田
中井田,137.1501707,36.59543663,富山県富山市八尾町井田
上井田,137.1484971,36.59367414,富山県富山市八尾町井田
井田新,137.1461123,36.59136143,富山県富山市八尾町上井田
上井田新,137.1443037,36.58812731,富山県富山市八尾町井田
久婦須橋詰,137.1427973,36.58448524,富山県富山市八尾町天満町
鵜坂,137.1888578,36.67228728,富山県富山市萩原
塚原,137.1878083,36.66654293,富山県富山市北代
轡田,137.1843519,36.65680097,富山県富山市婦中町上轡田
添島,137.1815578,36.64943138,富山県富山市別名
土渕,137.1780403,36.63901452,富山県富山市婦中町持田
ねむの木団地,137.1755296,36.63857041,富山県富山市婦中町ねむの木
萩の島口,137.1733664,36.63371028,富山県富山市婦中町萩島
国立富山病院,137.1194754,36.65411329,富山県富山市婦中町長沢
長沢新,137.1221872,36.65743395,富山県富山市婦中町新町
泉光寺,137.1190272,36.65884974,富山県富山市婦中町長沢
簡保保養センター,137.1173012,36.6600826,富山県射水市東太閤山二丁目
中央植物園口,137.1813223,36.66313846,富山県富山市婦中町上轡田
ファボーレ前,137.1721155,36.66112814,富山県富山市婦中町下轡田
富山西高校前,137.1646222,36.6591138,富山県富山市婦中町板倉
中央植物園口,137.1775383,36.66491263,富山県富山市婦中町下轡田
蛍川口,137.1666365,36.64907621,富山県富山市婦中町西本郷
蛍川,137.1677095,36.65120647,富山県富山市婦中町蛍川
板倉,137.1697,36.65031755,富山県富山市婦中町下坂倉
蔵島,137.1713559,36.64398128,富山県富山市婦中町蔵島
持田,137.1718722,36.63816251,富山県富山市婦中町西ヶ丘
星井町一丁目,137.2120006,36.68591165,富山県富山市星井町一丁目
星井町,137.2118473,36.68450769,富山県富山市星井町二丁目
西中野口,137.211216,36.68130542,富山県富山市西中野町一丁目
花園町,137.2110386,36.67878329,富山県富山市本丸
太郎丸口,137.2109054,36.67688513,富山県富山市太郎丸本町三丁目
富山市民病院,137.2105728,36.67297005,富山県富山市今泉
今泉（笹津）,137.2102665,36.66990744,富山県富山市今泉
掛尾,137.2100548,36.66519082,富山県富山市掛尾町
西赤田,137.2098066,36.65806938,富山県富山市赤田
黒崎,137.2097053,36.6515456,富山県富山市黒崎
最勝寺,137.209609,36.64528521,富山県富山市蜷川
小中,137.2093406,36.63778389,富山県富山市千石町四丁目
下熊野,137.2091329,36.63407121,富山県富山市下熊野
安養寺,137.2081604,36.62976086,富山県富山市安養寺
栗山,137.2049416,36.62302689,富山県富山市栗山
栗山南口,137.2052177,36.62070963,富山県富山市下大久保
法林寺口,137.2051417,36.61491016,富山県富山市下大久保
北陸電気工業前,137.2045415,36.60998396,富山県富山市下大久保
大久保小学校前,137.2033525,36.60415157,富山県富山市下大久保
富山南警察署前,137.2034163,36.5999909,富山県富山市友杉
上大久保,137.2037016,36.59661666,富山県富山市上大久保
上二杉,137.2048742,36.59033799,富山県富山市上二杉
田村町,137.2060996,36.58443211,富山県富山市上大久保
大沢野小学校前,137.2070121,36.57797822,富山県富山市高内
西大沢,137.2084322,36.57491282,富山県富山市西大沢
敷島紡績前,137.2098546,36.57138458,富山県富山市東大久保
笹津変電所前,137.2100541,36.56748854,富山県富山市
笹津,137.2126092,36.56415471,富山県富山市笹津
笹津橋詰,137.2161998,36.55675931,富山県富山市牛ケ増
第二発電所前,137.2232396,36.55194069,富山県富山市寺家
岩稲,137.2246904,36.54987169,富山県富山市坂本
岩稲温泉楽今日館,137.2263094,36.54714404,富山県富山市坂本
楡原口,137.2311437,36.53626719,富山県富山市楡原
楡原,137.2313668,36.5340775,富山県富山市布尻
楡原駅前,137.2292687,36.52923149,富山県富山市布尻
庵谷北口,137.2278208,36.51214942,富山県富山市寺家
庵谷,137.2290794,36.50893436,富山県富山市吉野
片掛北口,137.2362929,36.49609718,富山県富山市吉野
片掛,137.2379355,36.4880275,富山県富山市伏木
片掛南口,137.238343,36.48651577,富山県富山市伏木
猪谷,137.2393616,36.47310899,富山県富山市舟渡
笹津駅前,137.2114292,36.56223481,富山県富山市八木山
笹津関電前,137.206613,36.56258245,富山県富山市笹津
春日（笹津）,137.2042064,36.56220117,富山県富山市笹津
大沢野福祉センター,137.2029368,36.56218903,富山県富山市春日
笹津春日温泉,137.2019842,36.56163927,富山県富山市春日
二口,137.2047402,36.66994538,富山県富山市二口町四丁目
黒瀬（富山）,137.2015155,36.6661747,富山県富山市駒見
黒瀬橋詰,137.2009786,36.66297359,富山県富山市黒瀬
荻原,137.1974672,36.6607627,富山県富山市桜谷みどり町一丁目
西荒屋北口,137.1954118,36.65425191,富山県富山市西荒屋
西荒屋ジュートビア前,137.1951099,36.65228095,富山県富山市五艘
秋ヶ島口,137.1943532,36.64759138,富山県富山市萩原
総合体育センター,137.1914413,36.64455894,富山県富山市有沢新町
富山空港前,137.1897663,36.64340111,富山県富山市ひよどり南台
富山産業展示館口,137.1937897,36.64215945,富山県富山市友杉
テクノホール産業,137.1969694,36.64154885,富山県富山市友杉
能楽堂前,137.199244,36.64034532,富山県富山市布瀬町南一丁目
とやま健康パーク,137.2011451,36.63667252,富山県富山市任海
任海,137.2006443,36.63380969,富山県富山市任海
新保（成子）,137.193943,36.63361133,富山県富山市任海
総合運動公園,137.1942755,36.62332299,富山県富山市南中田
中の口（成子）,137.1937999,36.63911188,富山県富山市新保
中坪口,137.193798,36.63747661,富山県富山市新保
名鉄ホテル,137.2170035,36.69703348,富山県富山市下新北町
マンテンホテル前,137.2148594,36.69547311,富山県富山市桜木町
吉倉,137.1930249,36.6226411,富山県富山市吉倉
押上,137.1919676,36.6166881,富山県富山市福居
福居,137.1918207,36.61320841,富山県富山市押上
神通口,137.1885386,36.61301594,富山県富山市押上
成子,137.1797277,36.61096339,富山県富山市八尾町西神通
杉田東口,137.1772305,36.6104877,富山県富山市婦中町成子
薄島,137.1755002,36.60276958,富山県富山市八尾町薄島
滅鬼,137.1695481,36.59955023,富山県富山市八尾町滅鬼
杉原農協前,137.1628162,36.60099915,富山県富山市八尾町黒田
黒田東部,137.1587257,36.60016661,富山県富山市八尾町黒田
栄町北口,137.2087852,36.58959972,富山県富山市上大久保
大沢野工業高校口,137.2127587,36.58950133,富山県富山市坂本
坂本二区,137.2179326,36.58782673,富山県富山市悪王寺
南央町,137.2027363,36.62725643,富山県富山市栗山
新保企業団地,137.2028747,36.62880311,富山県富山市南央町
富山市民病院口,137.211795,36.67415243,富山県富山市一番町
太郎丸一区,137.2165067,36.67435997,富山県富山市太郎丸
富山南口,137.2197366,36.67477285,富山県富山市堀川小泉町
南富山駅前,137.2211914,36.67201693,富山県富山市大町
堀川南大町,137.2212642,36.66793014,富山県富山市大町
富山市農協前,137.2207458,36.66564436,富山県富山市堀川町
南堀川,137.2198023,36.66180024,富山県富山市堀川町
上袋,137.2189678,36.6577961,富山県富山市上袋
赤田（辰尾団地）,137.2175438,36.65369494,富山県富山市八人町
二俣,137.2182443,36.64719478,富山県富山市二俣
上野口（富山）,137.217653,36.64296876,富山県富山市上野
上野（熊野）,137.2182618,36.63975971,富山県富山市中央通り一丁目
若竹町,137.2192904,36.63447189,富山県富山市若竹町二丁目
悪王寺,137.2196883,36.63239729,富山県富山市若竹町一丁目
安養寺北口,137.2133841,36.63275313,富山県富山市下熊野
笹津変電所前,137.2110169,36.56659982,富山県富山市西大沢
宮保,137.2201426,36.62898424,富山県富山市宮保
辰尾団地口,137.2206269,36.62569499,富山県富山市上熊野
辰尾団地,137.2177294,36.62565917,富山県富山市辰尾
大町南部,137.2240628,36.66628288,富山県富山市大町
大町南部口,137.225143,36.6642397,富山県富山市大町
下堀,137.2269756,36.66076461,富山県富山市下堀
上堀町,137.2295233,36.65655049,富山県富山市
上堀駅前,137.229438,36.65402597,富山県富山市
小杉口（福沢）,137.2325175,36.64845979,富山県富山市小杉
布市,137.2349703,36.64469511,富山県富山市布市
藤塚（月岡）,137.2391155,36.63919405,富山県富山市月岡町六丁目
開発駅前,137.2422748,36.63603359,富山県富山市月岡町六丁目
開発（福沢）,137.2474358,36.63052356,富山県富山市開発
焼野,137.251209,36.62610694,富山県富山市月岡町五丁目
月岡小学校前,137.2522405,36.62277143,富山県富山市上千俵町
月岡中学校前,137.251375,36.61724786,富山県富山市月岡町六丁目
月岡西緑町,137.247135,36.61769656,富山県富山市月岡西緑町
中布目,137.2510409,36.61257809,富山県富山市中布目
上今町,137.2532149,36.60621489,富山県富山市月岡町四丁目
福沢口,137.2541582,36.60328058,富山県富山市東福沢
東福沢3区,137.256253,36.6011684,富山県富山市東福沢
東福沢,137.2570317,36.60420194,富山県富山市東福沢
片山学園前,137.2600808,36.60102344,富山県富山市東福沢
研修所前,137.2718109,36.59943662,富山県富山市城村
富山国際大学,137.2750181,36.59911652,富山県富山市西番
福沢,137.260289,36.59867504,富山県富山市東福沢
月見町二丁目,137.242664,36.6321306,富山県富山市月見町二丁目
月見団地,137.2446247,36.62954014,富山県富山市月見町四丁目
月見町五丁目,137.2466912,36.62677463,富山県富山市月見町六丁目
焼野,137.2515743,36.62486369,富山県富山市月岡町四丁目
奥田北小学校前,137.2212258,36.71957516,富山県富山市下新北町
興人団地,137.2184002,36.71950482,富山県富山市下新北町
下新北町三区,137.2180998,36.71670384,富山県富山市下新北町
千代田町（興人）,137.2218673,36.71683714,富山県富山市千代田町
奥田本町,137.2208757,36.71500742,富山県富山市奥田本町
奥田町,137.2194116,36.71304612,富山県富山市中島二丁目
双葉町,137.2173121,36.70945908,富山県富山市下新町
湊入船町,137.2163703,36.70747878,富山県富山市奥田新町
北日本放送会館前,137.2151209,36.7044279,富山県富山市下新町
富山駅北口,137.2140184,36.70210757,富山県富山市牛島町
牛島新町,137.2182665,36.70264556,富山県富山市赤江町
富山駅地下鉄ビル前,137.215016,36.69946992,富山県富山市桜橋通り
富山駅前,137.2130374,36.69974795,富山県富山市桜町一丁目
朝菜町六丁目,137.2204613,36.66008782,富山県富山市
朝菜町駅前,137.2244982,36.65999158,富山県富山市堀川町
朝菜町三丁目,137.2253288,36.65786933,富山県富山市下堀
新堀町,137.2263716,36.65612457,富山県富山市下堀
堀町中央,137.2319938,36.65677289,富山県富山市
堀（高専）,137.2348814,36.65707053,富山県富山市綾田町二丁目
清住町口,137.2369018,36.65723888,富山県富山市綾田町一丁目
西本郷（高専）,137.2414356,36.65720305,富山県富山市本郷町
本郷四区,137.2436567,36.65429712,富山県富山市高屋敷
国立高専前,137.2454618,36.65126719,富山県富山市問屋町一丁目
西町,137.215679,36.68875305,富山県富山市三番町
中教院前,137.2193151,36.6888014,富山県富山市堤町通り二丁目
五番町,137.2216758,36.68659321,富山県富山市辰巳町二丁目
大泉ヤクルト前,137.2223176,36.68307422,富山県富山市大泉町二丁目
大泉西部,137.2241352,36.67864683,富山県富山市清水町一丁目
大泉駅前,137.2299006,36.67828478,富山県富山市西公文名町
青葉町,137.233217,36.67794377,富山県富山市豊田町一丁目
中市,137.2369097,36.67749586,富山県富山市山室
高原西口,137.2409769,36.67625052,富山県富山市中川原
中川原新町,137.2441086,36.67639243,富山県富山市中川原
中川原北口,137.2489142,36.6757183,富山県富山市中川原
松ヶ丘,137.2540284,36.67514555,富山県富山市新庄町三丁目
新町村,137.2581973,36.67466663,富山県富山市町村
第二機械センター,137.2650162,36.67343315,富山県富山市古寺
古寺新町,137.2685831,36.67270077,富山県富山市手屋二丁目
大島口,137.2752652,36.67187063,富山県富山市大島一丁目
日置,137.2898472,36.67051597,富山県中新川郡立山町日置
蔵本口,137.2946182,36.66765156,富山県中新川郡立山町大石原
大石原,137.2995349,36.6652701,富山県中新川郡立山町大窪
同心口,137.3039728,36.66416707,富山県中新川郡立山町草野
草野,137.3063337,36.66401226,富山県中新川郡立山町野口
雄山高校前,137.3091342,36.66395407,富山県中新川郡立山町本郷島
立山町役場前,137.31271,36.66389389,富山県中新川郡立山町前沢
五百石駅前,137.3148068,36.66527662,富山県中新川郡立山町前沢
西大泉,137.2239764,36.68169828,富山県富山市西大泉
法蓮寺橋,137.2268904,36.68202887,富山県富山市大泉中町
西公文名,137.2295313,36.68230922,富山県富山市西公文名町
大泉中学校前,137.2292583,36.67947809,富山県富山市豊城町
山室小学校前,137.24037,36.67910779,富山県富山市中市一丁目
不二越六丁目,137.2412005,36.68195328,富山県富山市秋吉新町
不二越十二丁目,137.2426383,36.68404087,富山県富山市不二越町
東長江,137.2428236,36.68645673,富山県富山市長江本町
西長江,137.2402408,36.6869653,富山県富山市西長江本町
石金,137.2355474,36.68787753,富山県富山市石金二丁目
元町,137.2296356,36.68855442,富山県富山市清水元町
清水町,137.2252338,36.68870088,富山県富山市清水町四丁目
富山赤十字病院,137.2097129,36.70808959,富山県富山市牛島本町二丁目
牛島本町,137.2129854,36.70576458,富山県富山市牛島町
高原町,137.2409021,36.67458035,富山県富山市長江三丁目
高屋敷,137.2426759,36.6719876,富山県富山市中川原
不二栄口,137.2438072,36.66963589,富山県富山市高屋敷
不二栄町,137.2435395,36.66850062,富山県富山市秋吉
山室中学校前,137.2391162,36.66872969,富山県富山市田中町四丁目
山室,137.239319,36.6707967,富山県富山市山室
秋吉,137.2473209,36.68461187,富山県富山市秋吉
天正寺,137.2502893,36.68345837,富山県富山市天正寺
町村西口,137.2536293,36.68203716,富山県富山市町村一丁目
町村,137.2573536,36.68005317,富山県富山市町村
町村二丁目,137.2597803,36.67864943,富山県富山市富岡町
大島新町,137.2670138,36.67669467,富山県富山市大島二丁目
藤の木台,137.2710937,36.67583998,富山県富山市大島二丁目
大島（藤の木）,137.2736073,36.67530395,富山県富山市大島二丁目
大日橋,137.2796505,36.67252062,富山県富山市水橋二杉
永楽町,137.2203533,36.70300884,富山県富山市永楽町
中央病院,137.2372402,36.69187014,富山県富山市西長江三丁目
不二越正門前,137.2363859,36.68384321,富山県富山市東石金町
中川原,137.2490155,36.67360111,富山県富山市新屋
山室中部小学校前,137.2516308,36.6705755,富山県富山市山室荒屋新町
山室荒屋,137.2541111,36.66872959,富山県富山市上飯野新町一丁目
横内,137.2584817,36.66618406,富山県富山市
西の新,137.2635435,36.6638376,富山県富山市西野新
流杉,137.2672608,36.66170297,富山県富山市藤の木園町
流杉東,137.2723078,36.66014864,富山県富山市藤木
流杉病院,137.2758693,36.6590495,富山県富山市東流杉
大田北口,137.2425577,36.6638574,富山県富山市
大田,137.246826,36.65831563,富山県富山市
大田小学校前,137.2511521,36.65436078,富山県富山市石屋
石屋,137.2544584,36.65243946,富山県富山市石屋
八川,137.2582351,36.650168,富山県富山市
城村口,137.2604746,36.64791478,富山県富山市城村
